468.0000,559.0000,454.0000,476.0000,449.0000,428.0000,505.0000,514.0000,471.0000,476.0000
468.0000,549.0000,462.0000,477.0000,479.0000,445.0000,517.0000,482.0000,458.0000,463.0000
478.0000,533.0000,467.0000,501.0000,456.0000,441.0000,469.0000,524.0000,453.0000,478.0000
448.0000,536.0000,497.0000,499.0000,482.0000,406.0000,486.0000,460.0000,477.0000,509.0000
490.0000,545.0000,481.0000,470.0000,503.0000,379.0000,488.0000,528.0000,439.0000,477.0000
483.0000,577.0000,464.0000,521.0000,464.0000,436.0000,439.0000,464.0000,480.0000,472.0000
513.0000,519.0000,451.0000,468.0000,447.0000,450.0000,450.0000,501.0000,526.0000,475.0000
507.0000,534.0000,473.0000,498.0000,467.0000,430.0000,470.0000,497.0000,445.0000,479.0000
455.0000,548.0000,485.0000,503.0000,493.0000,403.0000,474.0000,512.0000,459.0000,468.0000
441.0000,517.0000,491.0000,502.0000,486.0000,483.0000,457.0000,522.0000,460.0000,441.0000
