602.0000,701.0000,578.0000,616.0000,558.0000,524.0000,560.0000,664.0000,583.0000,614.0000
595.0000,682.0000,615.0000,611.0000,590.0000,579.0000,585.0000,628.0000,549.0000,566.0000
579.0000,650.0000,595.0000,608.0000,602.0000,564.0000,572.0000,617.0000,607.0000,606.0000
600.0000,696.0000,565.0000,639.0000,622.0000,514.0000,580.0000,613.0000,610.0000,561.0000
591.0000,679.0000,553.0000,595.0000,632.0000,552.0000,613.0000,593.0000,572.0000,620.0000
599.0000,688.0000,608.0000,611.0000,580.0000,507.0000,595.0000,640.0000,570.0000,602.0000
611.0000,669.0000,649.0000,625.0000,540.0000,550.0000,591.0000,616.0000,589.0000,560.0000
604.0000,641.0000,584.0000,660.0000,588.0000,517.0000,575.0000,612.0000,608.0000,611.0000
576.0000,646.0000,631.0000,590.0000,566.0000,547.0000,624.0000,635.0000,600.0000,585.0000
566.0000,690.0000,580.0000,576.0000,564.0000,567.0000,623.0000,647.0000,563.0000,624.0000
