1275.0000,843.0000,500.0000,965.0000,64.0000,907.0000,391.0000,436.0000,286.0000,0.0000
824.0000,570.0000,316.0000,731.0000,69.0000,602.0000,456.0000,234.0000,1028.0000,0.0000
50.0000,178.0000,21.0000,747.0000,769.0000,572.0000,16.0000,109.0000,1460.0000,675.0000
283.0000,153.0000,64.0000,432.0000,1406.0000,300.0000,101.0000,831.0000,319.0000,322.0000
957.0000,1055.0000,90.0000,0.0000,110.0000,0.0000,624.0000,1818.0000,302.0000,0.0000
143.0000,145.0000,2238.0000,144.0000,205.0000,127.0000,968.0000,143.0000,497.0000,1251.0000
775.0000,692.0000,318.0000,223.0000,710.0000,585.0000,198.0000,47.0000,192.0000,329.0000
166.0000,613.0000,374.0000,163.0000,114.0000,409.0000,1208.0000,500.0000,62.0000,544.0000
61.0000,266.0000,575.0000,31.0000,768.0000,749.0000,690.0000,705.0000,25.0000,840.0000
220.0000,884.0000,338.0000,1474.0000,426.0000,54.0000,114.0000,175.0000,498.0000,763.0000
