21.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,4178.0000,0.0000,0.0000
73.0000,9.0000,4993.0000,0.0000,0.0000,0.0000,0.0000,2065.0000,9.0000,0.0000
0.0000,0.0000,0.0000,0.0000,5367.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2979.0000,0.0000,6.0000,0.0000,427.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,39.0000,0.0000,0.0000,0.0000,5420.0000,314.0000,0.0000,0.0000,28.0000
0.0000,0.0000,313.0000,73.0000,32.0000,0.0000,0.0000,1.0000,0.0000,5920.0000
0.0000,6693.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,637.0000,15.0000,5204.0000,0.0000
2848.0000,0.0000,645.0000,1666.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
2.0000,1.0000,1.0000,4392.0000,1.0000,0.0000,4967.0000,6.0000,638.0000,0.0000
