319.0000,0.0000,91.0000,0.0000,0.0000,0.0000,5769.0000,1.0000,0.0000,0.0000
0.0000,0.0000,1716.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4446.0000
0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,6263.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,5841.0000,0.0000,144.0000,0.0000,0.0000,0.0000
0.0000,5.0000,4.0000,6130.0000,0.0000,6.0000,0.0000,0.0000,0.0000,3.0000
0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,1.0000,2975.0000,0.0000
110.0000,0.0000,0.0000,0.0000,0.0000,5385.0000,0.0000,0.0000,0.0000,1499.0000
1022.0000,0.0000,281.0000,1.0000,0.0000,0.0000,4.0000,0.0000,2875.0000,0.0000
4472.0000,0.0000,3863.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,6737.0000,1.0000,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,1.0000
