0.0000,5869.0000,0.0000,0.0000,0.0000,177.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,3483.0000,0.0000,3022.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,865.0000,0.0000,0.0000,2733.0000,0.0000,0.0000,2513.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,85.0000,2361.0000,2.0000,0.0000,0.0000,0.0000
3360.0000,7.0000,50.0000,1039.0000,1.0000,18.0000,0.0000,1.0000,0.0000,0.0000
2348.0000,0.0000,0.0000,407.0000,0.0000,2549.0000,0.0000,3750.0000,189.0000,0.0000
0.0000,0.0000,423.0000,2941.0000,1.0000,0.0000,132.0000,0.0000,89.0000,0.0000
0.0000,0.0000,0.0000,1743.0000,0.0000,0.0000,5783.0000,0.0000,1.0000,0.0000
0.0000,0.0000,2002.0000,1.0000,0.0000,0.0000,1.0000,0.0000,1.0000,5949.0000
215.0000,1.0000,0.0000,0.0000,0.0000,316.0000,0.0000,1.0000,5571.0000,0.0000
