0.0000,0.0000,0.0000,0.0000,5150.0000,0.0000,0.0000,1810.0000,61.0000,0.0000
0.0000,0.0000,63.0000,0.0000,97.0000,2234.0000,694.0000,57.0000,0.0000,29.0000
0.0000,148.0000,0.0000,0.0000,206.0000,3112.0000,0.0000,1.0000,5.0000,0.0000
0.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,4699.0000,4672.0000
3631.0000,2066.0000,0.0000,0.0000,0.0000,14.0000,0.0000,0.0000,272.0000,5.0000
1.0000,1584.0000,0.0000,0.0000,199.0000,0.0000,0.0000,335.0000,8.0000,1160.0000
0.0000,227.0000,5605.0000,150.0000,0.0000,42.0000,1344.0000,0.0000,0.0000,0.0000
2286.0000,0.0000,290.0000,343.0000,183.0000,0.0000,6.0000,0.0000,0.0000,14.0000
4.0000,0.0000,0.0000,5638.0000,0.0000,2.0000,3873.0000,656.0000,22.0000,67.0000
1.0000,2717.0000,0.0000,0.0000,1.0000,17.0000,1.0000,3406.0000,784.0000,2.0000
