981.0000,2153.0000,0.0000,806.0000,492.0000,301.0000,0.0000,0.0000,0.0000,367.0000
104.0000,1261.0000,489.0000,591.0000,205.0000,1504.0000,436.0000,51.0000,139.0000,373.0000
91.0000,260.0000,163.0000,518.0000,347.0000,909.0000,484.0000,419.0000,94.0000,44.0000
51.0000,533.0000,0.0000,12.0000,1171.0000,219.0000,74.0000,2702.0000,1676.0000,194.0000
109.0000,256.0000,849.0000,140.0000,3.0000,103.0000,1321.0000,280.0000,1551.0000,15.0000
1701.0000,243.0000,0.0000,468.0000,81.0000,249.0000,1422.0000,0.0000,0.0000,890.0000
739.0000,114.0000,0.0000,871.0000,698.0000,3.0000,448.0000,0.0000,648.0000,1593.0000
83.0000,159.0000,1424.0000,171.0000,1098.0000,156.0000,239.0000,782.0000,205.0000,25.0000
750.0000,27.0000,310.0000,201.0000,93.0000,848.0000,219.0000,209.0000,48.0000,890.0000
142.0000,411.0000,1490.0000,1137.0000,538.0000,9.0000,112.0000,561.0000,307.0000,347.0000
