2418.0000,1586.0000,140.0000,386.0000,454.0000,130.0000,0.0000,331.0000,653.0000,0.0000
408.0000,663.0000,94.0000,498.0000,311.0000,630.0000,1364.0000,523.0000,314.0000,405.0000
0.0000,255.0000,866.0000,1037.0000,2400.0000,257.0000,0.0000,385.0000,350.0000,0.0000
599.0000,626.0000,120.0000,54.0000,58.0000,356.0000,1562.0000,328.0000,1083.0000,893.0000
867.0000,52.0000,177.0000,953.0000,127.0000,8.0000,423.0000,230.0000,30.0000,634.0000
26.0000,422.0000,373.0000,963.0000,94.0000,407.0000,251.0000,432.0000,38.0000,233.0000
214.0000,63.0000,1394.0000,205.0000,571.0000,401.0000,1094.0000,240.0000,9.0000,562.0000
83.0000,1195.0000,82.0000,120.0000,157.0000,406.0000,26.0000,927.0000,745.0000,74.0000
0.0000,304.0000,1475.0000,328.0000,338.0000,1219.0000,0.0000,1381.0000,627.0000,0.0000
82.0000,222.0000,82.0000,393.0000,152.0000,485.0000,6.0000,202.0000,851.0000,2008.0000
