0.0000,778.0000,3.0000,0.0000,3.0000,49.0000,0.0000,2416.0000,0.0000,0.0000
22.0000,1311.0000,0.0000,12.0000,25.0000,2105.0000,0.0000,64.0000,0.0000,15.0000
0.0000,2002.0000,1044.0000,1742.0000,518.0000,0.0000,0.0000,26.0000,0.0000,0.0000
47.0000,895.0000,0.0000,0.0000,0.0000,5.0000,3482.0000,0.0000,0.0000,611.0000
0.0000,0.0000,0.0000,0.0000,0.0000,244.0000,1.0000,1629.0000,0.0000,3393.0000
0.0000,0.0000,3226.0000,324.0000,0.0000,317.0000,692.0000,1.0000,0.0000,192.0000
151.0000,13.0000,15.0000,0.0000,92.0000,2150.0000,0.0000,802.0000,0.0000,0.0000
90.0000,0.0000,58.0000,2685.0000,4306.0000,129.0000,824.0000,0.0000,208.0000,8.0000
2703.0000,0.0000,654.0000,3.0000,56.0000,0.0000,0.0000,41.0000,0.0000,780.0000
1987.0000,1.0000,0.0000,234.0000,0.0000,1.0000,1.0000,21.0000,4792.0000,1.0000
