36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3040.0000,0.0000,6.0000,0.0000
568.0000,1719.0000,2628.0000,49.0000,191.0000,1.0000,0.0000,0.0000,9.0000,0.0000
0.0000,1.0000,2302.0000,186.0000,672.0000,11.0000,0.0000,8.0000,0.0000,3472.0000
0.0000,129.0000,0.0000,2.0000,4044.0000,0.0000,0.0000,69.0000,20.0000,1137.0000
1350.0000,1058.0000,1.0000,30.0000,0.0000,0.0000,34.0000,193.0000,2175.0000,0.0000
3035.0000,65.0000,68.0000,0.0000,0.0000,7.0000,29.0000,0.0000,0.0000,0.0000
0.0000,2015.0000,0.0000,0.0000,0.0000,2155.0000,37.0000,0.0000,0.0000,0.0000
0.0000,1.0000,0.0000,89.0000,92.0000,145.0000,0.0000,4669.0000,2789.0000,0.0000
0.0000,9.0000,1.0000,3797.0000,0.0000,200.0000,1859.0000,59.0000,0.0000,0.0000
11.0000,3.0000,0.0000,847.0000,1.0000,2481.0000,1.0000,2.0000,1.0000,391.0000
