19.0000,10.0000,4.0000,0.0000,0.0000,3.0000,823.0000,3285.0000,0.0000,0.0000
5846.0000,0.0000,0.0000,767.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000
0.0000,0.0000,173.0000,160.0000,4.0000,3647.0000,219.0000,0.0000,484.0000,259.0000
0.0000,0.0000,3376.0000,9.0000,3.0000,77.0000,0.0000,0.0000,0.0000,5334.0000
38.0000,88.0000,2122.0000,1956.0000,2.0000,801.0000,1.0000,1.0000,311.0000,1.0000
0.0000,0.0000,8.0000,0.0000,413.0000,0.0000,452.0000,0.0000,4604.0000,0.0000
0.0000,6627.0000,265.0000,1.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0.0000,0.0000,0.0000,0.0000,5417.0000,836.0000,0.0000,0.0000,0.0000,29.0000
20.0000,0.0000,0.0000,3237.0000,2.0000,55.0000,13.0000,675.0000,452.0000,5.0000
0.0000,17.0000,10.0000,1.0000,1.0000,1.0000,4410.0000,2304.0000,0.0000,314.0000
