398.0000,424.0000,393.0000,397.0000,428.0000,423.0000,390.0000,374.0000,387.0000,386.0000
385.0000,403.0000,419.0000,381.0000,371.0000,416.0000,396.0000,384.0000,417.0000,428.0000
392.0000,407.0000,371.0000,432.0000,384.0000,426.0000,378.0000,401.0000,416.0000,393.0000
387.0000,402.0000,408.0000,420.0000,427.0000,376.0000,405.0000,411.0000,356.0000,408.0000
433.0000,383.0000,397.0000,397.0000,391.0000,386.0000,408.0000,424.0000,389.0000,392.0000
379.0000,381.0000,397.0000,408.0000,374.0000,411.0000,418.0000,420.0000,408.0000,404.0000
413.0000,377.0000,379.0000,390.0000,413.0000,401.0000,396.0000,393.0000,453.0000,385.0000
394.0000,434.0000,409.0000,405.0000,370.0000,379.0000,428.0000,376.0000,403.0000,402.0000
394.0000,402.0000,423.0000,361.0000,411.0000,411.0000,381.0000,427.0000,388.0000,402.0000
439.0000,389.0000,399.0000,386.0000,413.0000,390.0000,375.0000,400.0000,393.0000,416.0000
